accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,threshold,pred_high_rate,true_high_rate,collapsed,method,fold,test_subject,n
0.9,0.8333333333333334,1.0,0.9090909090909091,0.8,0.816496580927726,0.9,0.9600000000000001,0.9666666666666666,0.41643915373831986,0.32,0.6,0.5,0,fold_val_threshold,36,S38,10
0.9,0.8333333333333334,1.0,0.9090909090909091,0.8,0.816496580927726,0.9,0.9600000000000001,0.9666666666666666,0.41643915373831986,0.374,0.6,0.5,0,fold_threshold_shrink,36,S38,10
0.9,0.8333333333333334,1.0,0.9090909090909091,0.8,0.816496580927726,0.9,0.9600000000000001,0.9666666666666666,0.41643915373831986,0.35,0.6,0.5,0,fold_threshold_clipped,36,S38,10
0.8,0.8,0.8,0.8,0.6,0.6,0.8,0.9600000000000001,0.9666666666666666,0.41643915373831986,0.6177344053983689,0.5,0.5,0,subject_median_unsup,36,S38,10
0.8,0.8,0.8,0.8,0.6,0.6,0.8,0.9600000000000001,0.9666666666666666,0.41643915373831986,0.6177344053983689,0.5,0.5,0,subject_prior_quantile_unsup,36,S38,10
0.9333333333333333,0.9166666666666666,1.0,0.9565217391304348,0.8148148148148149,0.82915619758885,0.875,0.8636363636363636,0.9406172110717566,0.2571304794152578,0.5,0.8,0.7333333333333333,0,fixed_0p50,1,S01,15
0.9333333333333333,0.9166666666666666,1.0,0.9565217391304348,0.8148148148148149,0.82915619758885,0.875,0.8636363636363636,0.9406172110717566,0.2571304794152578,0.39,0.8,0.7333333333333333,0,fold_val_threshold,1,S01,15
0.9333333333333333,0.9166666666666666,1.0,0.9565217391304348,0.8148148148148149,0.82915619758885,0.875,0.8636363636363636,0.9406172110717566,0.2571304794152578,0.423,0.8,0.7333333333333333,0,fold_threshold_shrink,1,S01,15
0.9333333333333333,0.9166666666666666,1.0,0.9565217391304348,0.8148148148148149,0.82915619758885,0.875,0.8636363636363636,0.9406172110717566,0.2571304794152578,0.39,0.8,0.7333333333333333,0,fold_threshold_clipped,1,S01,15
0.6666666666666666,0.875,0.6363636363636364,0.7368421052631579,0.3119266055045873,0.3424747597107866,0.6931818181818181,0.8636363636363636,0.9406172110717566,0.2571304794152578,0.7730074524879456,0.5333333333333333,0.7333333333333333,0,subject_median_unsup,1,S01,15
0.6666666666666666,0.875,0.6363636363636364,0.7368421052631579,0.3119266055045873,0.3424747597107866,0.6931818181818181,0.8636363636363636,0.9406172110717566,0.2571304794152578,0.7730074524879456,0.5333333333333333,0.7333333333333333,0,subject_prior_quantile_unsup,1,S01,15
0.42857142857142855,0.3333333333333333,1.0,0.5,0.125,0.2581988897471611,0.6,1.0,1.0,0.48662702866962976,0.5,0.8571428571428571,0.2857142857142857,0,fixed_0p50,2,S02,7
0.2857142857142857,0.2857142857142857,1.0,0.4444444444444444,0.0,0.0,0.5,1.0,1.0,0.48662702866962976,0.3,1.0,0.2857142857142857,1,fold_val_threshold,2,S02,7
0.2857142857142857,0.2857142857142857,1.0,0.4444444444444444,0.0,0.0,0.5,1.0,1.0,0.48662702866962976,0.36,1.0,0.2857142857142857,1,fold_threshold_shrink,2,S02,7
0.2857142857142857,0.2857142857142857,1.0,0.4444444444444444,0.0,0.0,0.5,1.0,1.0,0.48662702866962976,0.35,1.0,0.2857142857142857,1,fold_threshold_clipped,2,S02,7
0.7142857142857143,0.5,1.0,0.6666666666666666,0.46153846153846156,0.5477225575051661,0.8,1.0,1.0,0.48662702866962976,0.7863971352577209,0.5714285714285714,0.2857142857142857,0,subject_median_unsup,2,S02,7
0.7142857142857143,0.5,1.0,0.6666666666666666,0.46153846153846156,0.5477225575051661,0.8,1.0,1.0,0.48662702866962976,0.7863971352577209,0.5714285714285714,0.2857142857142857,0,subject_prior_quantile_unsup,2,S02,7
0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.5,0.6966457472493252,0.5,0.0,0.16666666666666666,1,fixed_0p50,3,S03,6
0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.5,0.6966457472493252,0.61,0.0,0.16666666666666666,1,fold_val_threshold,3,S03,6
0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.5,0.6966457472493252,0.577,0.0,0.16666666666666666,1,fold_threshold_shrink,3,S03,6
