accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,threshold,pred_high_rate,true_high_rate,collapsed,method,fold,test_subject,n
0.6153846153846154,0.2857142857142857,1.0,0.4444444444444444,0.2696629213483147,0.39477101697586137,0.7727272727272727,1.0,1.0,0.6777868659020617,0.1991927966475487,0.5384615384615384,0.15384615384615385,0,subject_prior_quantile_unsup,28,S30,13
0.8571428571428571,0.5,1.0,0.6666666666666666,0.588235294117647,0.6454972243679028,0.9166666666666667,1.0,1.0,0.5404670791966575,0.5,0.2857142857142857,0.14285714285714285,0,fixed_0p50,30,S32,7
0.7142857142857143,0.3333333333333333,1.0,0.5,0.36363636363636376,0.47140452079103173,0.8333333333333333,1.0,1.0,0.5404670791966575,0.44,0.42857142857142855,0.14285714285714285,0,fold_val_threshold,30,S32,7
0.7142857142857143,0.3333333333333333,1.0,0.5,0.36363636363636376,0.47140452079103173,0.8333333333333333,1.0,1.0,0.5404670791966575,0.458,0.42857142857142855,0.14285714285714285,0,fold_threshold_shrink,30,S32,7
0.7142857142857143,0.3333333333333333,1.0,0.5,0.36363636363636376,0.47140452079103173,0.8333333333333333,1.0,1.0,0.5404670791966575,0.44,0.42857142857142855,0.14285714285714285,0,fold_threshold_clipped,30,S32,7
0.5714285714285714,0.25,1.0,0.4,0.2222222222222221,0.3535533905932738,0.75,1.0,1.0,0.5404670791966575,0.4397070288658142,0.5714285714285714,0.14285714285714285,0,subject_median_unsup,30,S32,7
0.5714285714285714,0.25,1.0,0.4,0.2222222222222221,0.3535533905932738,0.75,1.0,1.0,0.5404670791966575,0.4397070288658142,0.5714285714285714,0.14285714285714285,0,subject_prior_quantile_unsup,30,S32,7
0.8333333333333334,1.0,0.6666666666666666,0.8,0.6666666666666667,0.7071067811865476,0.8333333333333333,1.0,1.0,0.5324875757098196,0.5,0.3333333333333333,0.5,0,fixed_0p50,13,S15,6
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5324875757098196,0.43,0.5,0.5,0,fold_val_threshold,13,S15,6
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5324875757098196,0.451,0.5,0.5,0,fold_threshold_shrink,13,S15,6
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5324875757098196,0.43,0.5,0.5,0,fold_threshold_clipped,13,S15,6
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5324875757098196,0.4129419937729836,0.5,0.5,0,subject_median_unsup,13,S15,6
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5324875757098196,0.4129419937729836,0.5,0.5,0,subject_prior_quantile_unsup,13,S15,6
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46254101140158516,0.5,0.7142857142857143,0.7142857142857143,0,fixed_0p50,15,S17,7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46254101140158516,0.44,0.7142857142857143,0.7142857142857143,0,fold_val_threshold,15,S17,7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46254101140158516,0.458,0.7142857142857143,0.7142857142857143,0,fold_threshold_shrink,15,S17,7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46254101140158516,0.44,0.7142857142857143,0.7142857142857143,0,fold_threshold_clipped,15,S17,7
0.8571428571428571,1.0,0.8,0.8888888888888888,0.6956521739130435,0.7302967433402214,0.9,1.0,1.0,0.46254101140158516,0.5359837055206299,0.5714285714285714,0.7142857142857143,0,subject_median_unsup,15,S17,7
0.8571428571428571,1.0,0.8,0.8888888888888888,0.6956521739130435,0.7302967433402214,0.9,1.0,1.0,0.46254101140158516,0.5359837055206299,0.5714285714285714,0.7142857142857143,0,subject_prior_quantile_unsup,15,S17,7
0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.9183673469387754,0.9480519480519478,0.40988508909940724,0.5,0.5,0.5,0,fixed_0p50,16,S18,14
0.7142857142857143,0.6666666666666666,0.8571428571428571,0.75,0.4285714285714286,0.4472135954999579,0.7142857142857142,0.9183673469387754,0.9480519480519478,0.40988508909940724,0.45,0.6428571428571429,0.5,0,fold_val_threshold,16,S18,14
0.7142857142857143,0.6666666666666666,0.8571428571428571,0.75,0.4285714285714286,0.4472135954999579,0.7142857142857142,0.9183673469387754,0.9480519480519478,0.40988508909940724,0.465,0.6428571428571429,0.5,0,fold_threshold_shrink,16,S18,14
0.7142857142857143,0.6666666666666666,0.8571428571428571,0.75,0.4285714285714286,0.4472135954999579,0.7142857142857142,0.9183673469387754,0.9480519480519478,0.40988508909940724,0.45,0.6428571428571429,0.5,0,fold_threshold_clipped,16,S18,14
0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.9183673469387754,0.9480519480519478,0.40988508909940724,0.5071250796318054,0.5,0.5,0,subject_median_unsup,16,S18,14
0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.9183673469387754,0.9480519480519478,0.40988508909940724,0.5071250796318054,0.5,0.5,0,subject_prior_quantile_unsup,16,S18,14
0.7647058823529411,0.6666666666666666,0.8571428571428571,0.75,0.5342465753424657,0.5493502655735357,0.7785714285714285,0.9571428571428571,0.9571428571428571,0.2576657214585472,0.5,0.5294117647058824,0.4117647058823529,0,fixed_0p50,17,S19,17
0.4117647058823529,0.4117647058823529,1.0,0.5833333333333334,0.0,0.0,0.5,0.9571428571428571,0.9571428571428571,0.2576657214585472,0.05,1.0,0.4117647058823529,1,fold_val_threshold,17,S19,17
0.4117647058823529,0.4117647058823529,1.0,0.5833333333333334,0.0,0.0,0.5,0.9571428571428571,0.9571428571428571,0.2576657214585472,0.18500000000000003,1.0,0.4117647058823529,1,fold_threshold_shrink,17,S19,17
0.4117647058823529,0.4117647058823529,1.0,0.5833333333333334,0.0,0.0,0.5,0.9571428571428571,0.9571428571428571,0.2576657214585472,0.35,1.0,0.4117647058823529,1,fold_threshold_clipped,17,S19,17
0.7647058823529411,0.6666666666666666,0.8571428571428571,0.75,0.5342465753424657,0.5493502655735357,0.7785714285714285,0.9571428571428571,0.9571428571428571,0.2576657214585472,0.5037294685840606,0.5294117647058824,0.4117647058823529,0,subject_median_unsup,17,S19,17
0.7647058823529411,0.6666666666666666,0.8571428571428571,0.75,0.5342465753424657,0.5493502655735357,0.7785714285714285,0.9571428571428571,0.9571428571428571,0.2576657214585472,0.5037294685840606,0.5294117647058824,0.4117647058823529,0,subject_prior_quantile_unsup,17,S19,17
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6138925092560904,0.5,0.2857142857142857,0.2857142857142857,0,fixed_0p50,18,S20,7
0.8571428571428571,0.6666666666666666,1.0,0.8,0.6956521739130435,0.7302967433402214,0.9,1.0,1.0,0.6138925092560904,0.47,0.42857142857142855,0.2857142857142857,0,fold_val_threshold,18,S20,7
0.8571428571428571,0.6666666666666666,1.0,0.8,0.6956521739130435,0.7302967433402214,0.9,1.0,1.0,0.6138925092560904,0.479,0.42857142857142855,0.2857142857142857,0,fold_threshold_shrink,18,S20,7
0.8571428571428571,0.6666666666666666,1.0,0.8,0.6956521739130435,0.7302967433402214,0.9,1.0,1.0,0.6138925092560904,0.47,0.42857142857142855,0.2857142857142857,0,fold_threshold_clipped,18,S20,7
0.7142857142857143,0.5,1.0,0.6666666666666666,0.46153846153846156,0.5477225575051661,0.8,1.0,1.0,0.6138925092560904,0.24164998084306716,0.5714285714285714,0.2857142857142857,0,subject_median_unsup,18,S20,7
0.7142857142857143,0.5,1.0,0.6666666666666666,0.46153846153846156,0.5477225575051661,0.8,1.0,1.0,0.6138925092560904,0.24164998084306716,0.5714285714285714,0.2857142857142857,0,subject_prior_quantile_unsup,18,S20,7
